year released,movie name,worldwide box,domestic box,international box
"1997,2022,2011,2014,2009,2007,2018,2008,2010,2012,2007,2011,2015,1994,2011,2014,2008,2010,2005,2017,2008,2008,2011,2000,2013,1990,2010,2014,1989,2013,2018,1996,2011,2015,2006,2022,2013,1978,2009,2009,2013,2000,2011,2011,1981,1986,2014,1998,2017,2006,2016,2018,1984,2008,1986,2010,1987,2010,1984,2015,1999,2012,2020,2009,2010,2021,1988,2007,1977,1987,2001,1993,1972,1993,1998,2011,2010,2019,2011,2016,2014,2015,1997,1988,2012,2013,2004,1995,1994,1999,2011,2016,2001,1983,1990,2007,2009,2002,2019,2005","Titanic,Top Gun: Maverick,Transformers: Dark of the Moon,Transformers: Age of Extinction,Transformers: Revenge of the Fallen,Shrek the Third,Mission: Impossibleâ€”Fallout,Indiana Jones and the Kingdom of the Crystal Skull,Shrek Forever After,Madagascar 3: Europe's Most Wanted,Transformers,Mission: Impossibleâ€”Ghost Protocol,Mission: Impossibleâ€”Rogue Nation,Forrest Gump,Kung Fu Panda 2,Interstellar,Kung Fu Panda,Iron Man 2,War of the Worlds,Transformers: The Last Knight,Madagascar: Escape 2 Africa,Iron Man,Puss in Boots,Mission: Impossible 2,World War Z,Ghost,How to Train Your Dragon,Teenage Mutant Ninja Turtles,Indiana Jones and the Last Crusade,Star Trek Into Darkness,Bumblebee,Mission: Impossible,Thor,Terminator: Genisys,Mission: Impossible III,Sonic the Hedgehog 2,The Wolf of Wall Street,Grease,Star Trek,Monsters vs. Aliens,G.I. Joe: Retaliation,What Women Want,The Adventures of Tintin,Captain America: The First Avenger,Raiders of the Lost Ark,Top Gun,Noah,Deep Impact,xXx: Return of Xander Cage,Over the Hedge,Star Trek Beyond,A Quiet Place,Indiana Jones and the Temple of Doom,The Curious Case of Benjamin Button,Crocodile Dundee,Megamind,Fatal Attraction,The Last Airbender,Beverly Hills Cop,The SpongeBob Movie: Sponge Out of Water,Runaway Bride,Rise of the Guardians,Sonic The Hedgehog,G.I. Joe: The Rise of Cobra,Shutter Island,A Quiet Place: Part II,Coming to America,Bee Movie,Saturday Night Fever,Beverly Hills Cop II,Lara Croft: Tomb Raider,The Firm,The Godfather,Indecent Proposal,The Truman Show,Super 8,True Grit,Terminator: Dark Fate,Rango,Teenage Mutant Ninja Turtles: Out of the Shadows,Hercules,Daddyâ€™s Home,Face/Off,Crocodile Dundee 2,Jack Reacher,Hansel & Gretel: Witch Hunters,Lemony Snicket's A Series of Unfortunate Events,Braveheart,Clear and Present Danger,Sleepy Hollow,Paranormal Activity 3,Arrival,Vanilla Sky,Flashdance,The Hunt for Red October,Beowulf,Paranormal Activity,The Sum of All Fears,Rocketman,The Longest Yard","$2,207,986,545,$1,143,953,895,$1,123,794,079,$1,104,054,072,$836,519,699,$807,330,936,$787,176,729,$786,635,413,$756,244,673,$746,921,271,$708,272,592,$694,713,230,$688,858,992,$679,838,260,$664,837,547,$651,023,006,$631,910,531,$621,156,389,$606,836,535,$602,893,340,$599,680,774,$585,171,547,$554,987,477,$549,588,516,$531,861,650,$517,600,000,$494,870,992,$485,004,754,$474,171,806,$467,381,584,$465,195,589,$457,697,994,$449,326,618,$432,150,894,$399,387,745,$397,706,213,$389,918,903,$387,472,317,$386,839,614,$381,687,380,$375,740,705,$374,105,123,$373,993,951,$370,569,776,$367,452,079,$357,469,522,$352,831,065,$349,464,664,$345,033,359,$343,397,247,$335,673,708,$334,876,670,$333,080,271,$329,631,958,$328,203,506,$321,887,208,$320,100,000,$319,713,881,$316,300,000,$311,013,181,$310,138,178,$306,900,902,$303,978,743,$302,469,017,$299,461,782,$296,667,589,$288,800,000,$287,594,577,$282,400,000,$276,665,036,$273,330,185,$270,340,892,$270,012,224,$266,600,000,$264,118,201,$257,972,745,$252,276,928,$250,372,367,$245,724,600,$245,328,374,$243,388,614,$241,504,989,$241,200,000,$239,606,210,$217,370,736,$214,949,716,$212,956,024,$209,045,244,$207,500,000,$207,068,340,$207,039,844,$202,863,303,$202,726,605,$201,463,574,$200,500,000,$195,080,579,$194,183,034,$193,500,000,$192,137,020,$191,558,505","$659,363,944,$599,453,895,$352,390,543,$245,439,076,$402,111,870,$322,719,944,$220,159,104,$317,101,119,$238,736,787,$216,391,482,$319,246,193,$209,397,903,$195,042,377,$330,151,138,$165,249,063,$188,017,894,$215,434,591,$312,433,331,$234,280,354,$130,168,683,$180,174,880,$318,604,126,$149,260,504,$215,409,889,$202,706,711,$217,631,306,$217,581,232,$191,204,754,$197,171,806,$228,778,661,$127,195,589,$180,981,886,$181,030,624,$89,760,956,$133,501,348,$190,872,904,$116,949,183,$181,813,770,$257,730,019,$198,351,526,$122,523,060,$182,805,123,$77,591,831,$176,654,505,$225,686,079,$180,470,489,$101,200,044,$140,464,664,$44,898,413,$155,019,340,$158,848,340,$188,024,361,$179,880,271,$127,509,326,$174,803,506,$148,415,853,$156,645,693,$131,772,187,$234,760,478,$162,994,032,$152,257,509,$103,412,758,$146,066,470,$150,201,498,$128,012,934,$160,215,764,$128,152,301,$126,631,277,$139,486,124,$153,665,036,$131,144,183,$158,340,892,$136,479,994,$106,614,059,$125,618,201,$127,004,179,$171,243,005,$62,253,077,$123,477,607,$82,051,601,$72,688,614,$150,357,137,$112,276,146,$109,306,210,$80,070,736,$55,703,475,$118,627,117,$75,545,647,$122,012,656,$101,068,340,$104,028,807,$100,546,139,$100,614,858,$90,463,574,$120,709,866,$82,280,579,$107,918,810,$118,471,320,$96,368,160,$158,119,460","$1,548,622,601,$544,500,000,$771,403,536,$858,614,996,$434,407,829,$484,610,992,$567,017,625,$469,534,294,$517,507,886,$530,529,789,$389,026,399,$485,315,327,$493,816,615,$349,687,122,$499,588,484,$463,005,112,$416,475,940,$308,723,058,$372,556,181,$472,724,657,$419,505,894,$266,567,421,$405,726,973,$334,178,627,$329,154,939,$299,968,694,$277,289,760,$293,800,000,$277,000,000,$238,602,923,$338,000,000,$276,716,108,$268,295,994,$342,389,938,$265,886,397,$206,833,309,$272,969,720,$205,658,547,$129,109,595,$183,335,854,$253,217,645,$191,300,000,$296,402,120,$193,915,271,$141,766,000,$176,999,033,$251,631,021,$209,000,000,$300,134,946,$188,377,907,$176,825,368,$146,852,309,$153,200,000,$202,122,632,$153,400,000,$173,471,355,$163,454,307,$187,941,694,$81,539,522,$148,019,149,$157,880,669,$203,488,144,$157,912,273,$152,267,519,$171,448,848,$136,451,825,$160,647,699,$160,963,300,$142,913,876,$123,000,000,$142,186,002,$112,000,000,$133,532,230,$159,985,941,$138,500,000,$130,968,566,$81,033,923,$188,119,290,$122,246,993,$163,276,773,$170,700,000,$91,147,852,$128,923,854,$130,300,000,$137,300,000,$159,246,241,$94,328,907,$133,499,597,$85,487,344,$106,000,000,$103,011,037,$102,317,164,$102,111,747,$111,000,000,$79,790,134,$112,800,000,$86,264,224,$75,028,680,$95,768,860,$33,439,045"
